image,category,shelf_name,x1,y1,x2,y2,w,h,train
C1_P08_N1_S4_1.JPG,0,C1_P08,2872,220,3072,572,200,352,True
C4_P07_N3_S3_2.JPG,0,C4_P07,224,1304,396,1628,172,324,True
C3_P01_N2_S3_2.JPG,0,C3_P01,512,1204,796,1632,284,428,True
C1_P06_N2_S3_1.JPG,0,C1_P06,2952,1100,3176,1436,224,336,True
C2_P05_N2_S3_2.JPG,0,C2_P05,1888,1344,2052,1588,164,244,True
C1_P03_N1_S4_2.JPG,0,C1_P03,356,1604,488,1812,132,208,False
C4_P05_N1_S5_1.JPG,0,C4_P05,696,1760,864,2048,168,288,True
C2_P05_N2_S4_1.JPG,0,C2_P05,1360,1048,1540,1292,180,244,True
C2_P01_N1_S3_1.JPG,0,C2_P01,628,756,764,928,136,172,True
C3_P02_N2_S2_1.JPG,0,C3_P02,324,416,592,772,268,356,True
C3_P01_N3_S2_1.JPG,0,C3_P01,2700,1488,3068,2088,368,600,True
C4_P06_N2_S3_1.JPG,0,C4_P06,716,1336,908,1672,192,336,True
C4_P03_N3_S3_1.JPG,0,C4_P03,1796,896,2008,1204,212,308,True
C4_P03_N1_S4_1.JPG,0,C4_P03,2148,648,2316,888,168,240,True
C2_P06_N1_S5_1.JPG,0,C2_P06,932,812,1060,976,128,164,False
C2_P09_N1_S7_2.JPG,0,C2_P09,1332,892,1428,1028,96,136,False
C3_P05_N1_S3_1.JPG,0,C3_P05,2904,1660,3092,1992,188,332,True
C1_P05_N2_S4_2.JPG,0,C1_P05,352,812,580,1184,228,372,True
C3_P05_N3_S2_1.JPG,0,C3_P05,1800,460,2056,872,256,412,True
C1_P06_N3_S3_2.JPG,0,C1_P06,2596,508,2828,840,232,332,True
C1_P08_N4_S4_1.JPG,0,C1_P08,1048,1560,1272,1892,224,332,True
C2_P06_N1_S2_1.JPG,0,C2_P06,388,108,572,364,184,256,False
C2_P09_N1_S7_2.JPG,0,C2_P09,2072,1552,2164,1684,92,132,False
C1_P08_N4_S4_1.JPG,0,C1_P08,588,940,816,1292,228,352,True
C2_P06_N3_S3_1.JPG,0,C2_P06,1820,1060,1984,1272,164,212,False
C1_P11_N1_S4_1.JPG,0,C1_P11,2504,1432,2740,1800,236,368,True
C4_P06_N1_S3_1.JPG,0,C4_P06,924,392,1108,680,184,288,True
C4_P07_N2_S4_1.JPG,0,C4_P07,296,164,472,492,176,328,True
C4_P05_N1_S4_1.JPG,0,C4_P05,240,660,448,984,208,324,True
C1_P04_N1_S5_2.JPG,0,C1_P04,1984,2064,2116,2276,132,212,True
C2_P07_N1_S4_1.JPG,0,C2_P07,452,548,608,836,156,288,False
C4_P03_N3_S3_1.JPG,0,C4_P03,512,1468,724,1808,212,340,True
C2_P03_N1_S4_1.JPG,0,C2_P03,496,1056,676,1332,180,276,True
C1_P08_N2_S3_1.JPG,0,C1_P08,452,276,704,620,252,344,True
C3_P03_N1_S4_1.JPG,0,C3_P03,1124,2132,1344,2420,220,288,True
C1_P05_N1_S4_1.JPG,0,C1_P05,1676,2036,1900,2396,224,360,True
C2_P07_N1_S3_1.JPG,0,C2_P07,160,88,356,428,196,340,False
C4_P07_N3_S3_1.JPG,0,C4_P07,876,1416,1064,1716,188,300,True
C4_P04_N2_S3_1.JPG,0,C4_P04,748,712,988,1020,240,308,True
C1_P03_N1_S3_2.JPG,0,C1_P03,2576,868,2752,1140,176,272,False
C1_P06_N3_S3_2.JPG,0,C1_P06,888,1852,1120,2224,232,372,True
C3_P03_N2_S4_1.JPG,0,C3_P03,952,224,1128,496,176,272,True
C4_P07_N1_S3_1.JPG,0,C4_P07,1816,920,1996,1256,180,336,True
C2_P05_N2_S3_1.JPG,0,C2_P05,2096,708,2316,1008,220,300,True
C3_P06_N4_S3_1.JPG,0,C3_P06,1280,1852,1568,2280,288,428,True
C2_P04_N1_S3_1.JPG,0,C2_P04,1064,236,1212,476,148,240,False
C3_P02_N2_S4_1.JPG,0,C3_P02,476,1476,700,1780,224,304,True
C1_P11_N2_S4_2.JPG,0,C1_P11,464,1312,684,1656,220,344,True
C1_P12_N2_S5_1.JPG,0,C1_P12,900,264,1080,524,180,260,True
C4_P08_N1_S5_1.JPG,0,C4_P08,492,1048,624,1244,132,196,False
C2_P04_N2_S4_1.JPG,0,C2_P04,1300,656,1468,912,168,256,False
C1_P11_N1_S4_1.JPG,0,C1_P11,1472,1432,1708,1800,236,368,True
C3_P04_N1_S3_2.JPG,0,C3_P04,2352,1892,2644,2324,292,432,True
C1_P09_N1_S5_1.JPG,0,C1_P09,1408,508,1584,804,176,296,False
C1_P06_N3_S3_1.JPG,0,C1_P06,916,1504,1160,1844,244,340,True
C2_P06_N1_S3_2.JPG,0,C2_P06,1696,660,1884,912,188,252,False
C2_P09_N1_S7_1.JPG,0,C2_P09,1192,664,1280,828,88,164,False
C4_P08_N2_S4_1.JPG,0,C4_P08,2584,20,2804,332,220,312,False
C1_P03_N1_S4_2.JPG,0,C1_P03,1220,192,1344,368,124,176,False
C3_P01_N1_S5_1.JPG,0,C3_P01,916,1320,1076,1572,160,252,True
C1_P09_N2_S6_1.JPG,0,C1_P09,1156,460,1332,752,176,292,False
C1_P11_N2_S3_1.JPG,0,C1_P11,2756,1380,2988,1688,232,308,True
C4_P05_N4_S2_1.JPG,0,C4_P05,1488,712,1704,1060,216,348,True
C2_P07_N1_S4_1.JPG,0,C2_P07,304,976,460,1228,156,252,False
C2_P05_N3_S3_1.JPG,0,C2_P05,1472,708,1648,996,176,288,True
C1_P08_N2_S5_1.JPG,0,C1_P08,2592,1592,2752,1836,160,244,True
C2_P01_N4_S2_1.JPG,0,C2_P01,356,856,532,1104,176,248,True
C4_P08_N2_S4_1.JPG,0,C4_P08,2100,1148,2308,1480,208,332,False
C4_P02_N1_S3_1.JPG,0,C4_P02,492,248,644,460,152,212,True
C2_P09_N1_S7_2.JPG,0,C2_P09,832,1100,936,1240,104,140,False
C3_P04_N1_S5_1.JPG,0,C3_P04,1676,620,1848,876,172,256,True
C3_P06_N1_S5_1.JPG,0,C3_P06,784,612,960,916,176,304,True
C2_P01_N1_S5_1.JPG,0,C2_P01,1064,616,1176,764,112,148,True
C1_P11_N1_S3_2.JPG,0,C1_P11,1516,1048,1744,1384,228,336,True
C1_P06_N2_S3_3.JPG,0,C1_P06,2352,412,2572,740,220,328,True
C2_P09_N1_S7_2.JPG,0,C2_P09,732,864,836,1028,104,164,False
C2_P03_N1_S4_1.JPG,0,C2_P03,1120,1508,1300,1784,180,276,True
C1_P05_N3_S3_1.JPG,0,C1_P05,2964,312,3200,676,236,364,True
C1_P12_N4_S2_1.JPG,0,C1_P12,1464,1392,1784,1928,320,536,True
C4_P06_N1_S4_1.JPG,0,C4_P06,464,772,660,1072,196,300,True
C3_P06_N2_S3_1.JPG,0,C3_P06,1368,1120,1588,1508,220,388,True
C3_P01_N1_S5_1.JPG,0,C3_P01,864,1772,1024,2024,160,252,True
C2_P04_N2_S2_1.JPG,0,C2_P04,1772,708,1944,972,172,264,False
C3_P02_N1_S5_1.JPG,0,C3_P02,1104,1620,1264,1860,160,240,True
C4_P08_N1_S5_1.JPG,0,C4_P08,1688,1072,1820,1268,132,196,False
C4_P05_N1_S5_1.JPG,0,C4_P05,2012,516,2192,764,180,248,True
C4_P04_N1_S2_1.JPG,0,C4_P04,964,500,1156,864,192,364,True
C1_P12_N2_S2_1.JPG,0,C1_P12,1632,436,1980,948,348,512,True
C3_P04_N2_S3_1.JPG,0,C3_P04,708,1000,1032,1532,324,532,True
C2_P04_N3_S2_1.JPG,0,C2_P04,2052,244,2240,520,188,276,False
C4_P07_N1_S3_1.JPG,0,C4_P07,2508,396,2700,684,192,288,True
C3_P06_N2_S3_1.JPG,0,C3_P06,2604,448,2840,908,236,460,True
C3_P01_N2_S3_2.JPG,0,C3_P01,204,332,488,768,284,436,True
C3_P07_N3_S2_1.JPG,0,C3_P07,3812,392,4292,1004,480,612,True
C1_P06_N1_S4_2.JPG,0,C1_P06,2636,2064,2844,2372,208,308,True
C2_P01_N2_S3_2.JPG,0,C2_P01,1888,292,2048,480,160,188,True
C4_P04_N1_S5_1.JPG,0,C4_P04,1820,160,1976,440,156,280,True
C1_P03_N2_S3_1.JPG,0,C1_P03,1808,488,2004,756,196,268,False
C1_P08_N4_S3_1.JPG,0,C1_P08,3008,272,3220,688,212,416,True
C3_P07_N1_S5_1.JPG,0,C3_P07,2624,2120,2792,2376,168,256,True
C2_P01_N1_S5_2.JPG,0,C2_P01,1324,1636,1424,1792,100,156,True
C4_P07_N3_S3_2.JPG,0,C4_P07,740,276,928,572,188,296,True
C1_P09_N2_S6_1.JPG,0,C1_P09,1164,1872,1332,2132,168,260,False
C2_P01_N2_S3_2.JPG,0,C2_P01,260,1240,416,1460,156,220,True
C4_P01_N2_S4_1.JPG,0,C4_P01,2312,1764,2492,2024,180,260,True
C2_P08_N1_S4_1.JPG,0,C2_P08,1232,1328,1392,1564,160,236,False
C2_P01_N3_S2_1.JPG,0,C2_P01,2168,264,2340,532,172,268,True
C3_P03_N1_S4_1.JPG,0,C3_P03,56,1480,256,1760,200,280,True
C2_P08_N1_S6_2.JPG,0,C2_P08,476,432,584,596,108,164,False
C1_P04_N1_S5_1.JPG,0,C1_P04,2452,1620,2604,1880,152,260,True
C1_P02_N3_S2_1.JPG,0,C1_P02,1164,1580,1528,2132,364,552,True
C2_P06_N2_S4_2.JPG,0,C2_P06,612,72,780,304,168,232,False
C2_P09_N1_S7_1.JPG,0,C2_P09,1632,1656,1732,1788,100,132,False
C3_P02_N2_S2_2.JPG,0,C3_P02,2768,1280,3044,1720,276,440,True
C2_P09_N1_S7_1.JPG,0,C2_P09,1276,1176,1376,1316,100,140,False
C4_P02_N1_S3_1.JPG,0,C4_P02,1324,232,1504,456,180,224,True
C4_P02_N1_S3_1.JPG,0,C4_P02,652,240,808,464,156,224,True
C1_P07_N2_S3_2.JPG,0,C1_P07,140,1732,360,2028,220,296,False
C1_P10_N1_S2_1.JPG,0,C1_P10,1572,1292,1816,1664,244,372,True
C1_P03_N1_S3_1.JPG,0,C1_P03,100,904,268,1220,168,316,False
C4_P06_N2_S3_1.JPG,0,C4_P06,1508,1372,1700,1688,192,316,True
C1_P10_N2_S3_1.JPG,0,C1_P10,916,240,1144,564,228,324,True
C4_P04_N5_S2_1.JPG,0,C4_P04,2380,640,2616,1064,236,424,True
C3_P07_N5_S2_1.JPG,0,C3_P07,3720,424,4144,996,424,572,True
C1_P12_N2_S5_1.JPG,0,C1_P12,536,272,716,532,180,260,True
C2_P05_N2_S5_1.JPG,0,C2_P05,204,720,316,884,112,164,True
C2_P06_N2_S4_2.JPG,0,C2_P06,636,964,792,1172,156,208,False
C1_P04_N2_S4_1.JPG,0,C1_P04,2648,836,2848,1160,200,324,True
C1_P02_N1_S3_1.JPG,0,C1_P02,2056,1768,2312,2280,256,512,True
C1_P03_N2_S3_1.JPG,0,C1_P03,1860,1200,2056,1456,196,256,False
C1_P01_N3_S3_1.JPG,0,C1_P01,984,1084,1308,1576,324,492,True
C3_P02_N1_S4_1.JPG,0,C3_P02,76,888,276,1176,200,288,True
C2_P07_N2_S3_1.JPG,0,C2_P07,544,1180,736,1460,192,280,False
C2_P05_N1_S4_1.JPG,0,C2_P05,520,1540,672,1732,152,192,True
C3_P04_N4_S2_2.JPG,0,C3_P04,2920,1416,3172,1796,252,380,True
C1_P11_N2_S4_2.JPG,0,C1_P11,2884,1276,3096,1584,212,308,True
C3_P06_N4_S3_1.JPG,0,C3_P06,236,1864,536,2276,300,412,True
C3_P02_N3_S3_1.JPG,0,C3_P02,2200,1168,2472,1516,272,348,True
C2_P01_N1_S2_1.JPG,0,C2_P01,1104,816,1272,1040,168,224,True
C3_P01_N4_S3_1.JPG,0,C3_P01,1456,1780,1704,2160,248,380,True
C2_P06_N3_S4_1.JPG,0,C2_P06,1928,1496,2088,1740,160,244,False
C1_P06_N1_S5_1.JPG,0,C1_P06,2060,1580,2204,1816,144,236,True
C1_P02_N2_S4_1.JPG,0,C1_P02,2072,768,2256,1144,184,376,True
C4_P05_N3_S3_1.JPG,0,C4_P05,1940,244,2136,556,196,312,True
C4_P08_N3_S3_2.JPG,0,C4_P08,784,412,1016,732,232,320,False
C4_P05_N4_S2_1.JPG,0,C4_P05,2316,212,2528,544,212,332,True
C1_P04_N1_S3_1.JPG,0,C1_P04,3068,1964,3256,2332,188,368,True
C2_P06_N2_S4_2.JPG,0,C2_P06,196,548,344,760,148,212,False
C1_P10_N1_S5_1.JPG,0,C1_P10,140,1988,296,2220,156,232,True
C1_P05_N1_S4_3.JPG,0,C1_P05,1448,872,1664,1204,216,332,True
C3_P02_N2_S2_1.JPG,0,C3_P02,2828,424,3096,780,268,356,True
C1_P01_N1_S2_2.JPG,0,C1_P01,896,1560,1396,2308,500,748,True
C1_P06_N3_S3_2.JPG,0,C1_P06,2424,1804,2656,2188,232,384,True
C1_P03_N2_S3_1.JPG,0,C1_P03,256,1812,464,2076,208,264,False
C1_P04_N3_S2_1.JPG,0,C1_P04,1756,472,2016,884,260,412,True
C4_P04_N2_S4_1.JPG,0,C4_P04,1016,968,1224,1308,208,340,True
C3_P04_N2_S2_1.JPG,0,C3_P04,1184,1532,1576,2080,392,548,True
C2_P06_N3_S4_1.JPG,0,C2_P06,1400,1092,1560,1336,160,244,False
C2_P02_N1_S3_1.JPG,0,C2_P02,1940,384,2152,720,212,336,True
C1_P04_N2_S4_1.JPG,0,C1_P04,1828,836,2036,1168,208,332,True
C3_P07_N1_S6_1.JPG,0,C3_P07,2140,720,2316,976,176,256,True
C4_P02_N1_S3_1.JPG,0,C4_P02,2200,236,2376,464,176,228,True
C3_P07_N1_S6_1.JPG,0,C3_P07,2144,1236,2360,1560,216,324,True
C4_P07_N2_S3_2.JPG,0,C4_P07,540,280,724,628,184,348,True
C4_P03_N1_S4_1.JPG,0,C4_P03,836,1732,1000,1988,164,256,True
C3_P06_N4_S3_1.JPG,0,C3_P06,3984,356,4232,876,248,520,True
C2_P03_N2_S3_1.JPG,0,C2_P03,644,796,876,1188,232,392,True
C1_P06_N3_S3_1.JPG,0,C1_P06,428,812,648,1120,220,308,True
C1_P10_N1_S2_1.JPG,0,C1_P10,56,1316,288,1688,232,372,True
C3_P06_N1_S5_1.JPG,0,C3_P06,2316,564,2464,892,148,328,True
C2_P06_N3_S4_1.JPG,0,C2_P06,1180,76,1352,324,172,248,False
C4_P03_N2_S4_1.JPG,0,C4_P03,2472,48,2648,320,176,272,True
C1_P04_N4_S2_1.JPG,0,C1_P04,2148,268,2404,692,256,424,True
C1_P09_N1_S2_1.JPG,0,C1_P09,240,220,408,500,168,280,False
C2_P04_N3_S3_1.JPG,0,C2_P04,516,192,700,468,184,276,False
C2_P07_N2_S4_1.JPG,0,C2_P07,732,936,888,1160,156,224,False
C1_P08_N4_S4_1.JPG,0,C1_P08,2144,388,2344,752,200,364,True
C1_P01_N2_S2_1.JPG,0,C1_P01,1080,1296,1540,1972,460,676,True
C2_P05_N2_S4_1.JPG,0,C2_P05,344,612,512,840,168,228,True
C2_P03_N1_S5_1.JPG,0,C2_P03,936,904,1088,1132,152,228,True
C1_P05_N1_S4_1.JPG,0,C1_P05,384,848,624,1164,240,316,True
C1_P11_N1_S4_2.JPG,0,C1_P11,1508,896,1728,1180,220,284,True
C3_P01_N2_S3_2.JPG,0,C3_P01,768,332,1052,768,284,436,True
C4_P07_N3_S3_1.JPG,0,C4_P07,132,1384,312,1704,180,320,True
C2_P06_N1_S3_1.JPG,0,C2_P06,1904,712,2080,956,176,244,False
C2_P02_N1_S3_1.JPG,0,C2_P02,1176,296,1388,676,212,380,True
C1_P12_N2_S3_1.JPG,0,C1_P12,932,1144,1188,1548,256,404,True
C2_P01_N2_S3_2.JPG,0,C2_P01,452,772,608,976,156,204,True
C2_P09_N1_S7_1.JPG,0,C2_P09,2300,1192,2404,1356,104,164,False
C3_P03_N2_S4_1.JPG,0,C3_P03,152,2016,336,2316,184,300,True
C4_P07_N3_S3_1.JPG,0,C4_P07,128,260,308,588,180,328,True
C2_P04_N1_S3_1.JPG,0,C2_P04,452,200,612,448,160,248,False
C3_P02_N2_S3_1.JPG,0,C3_P02,1360,1788,1628,2140,268,352,True
C1_P09_N2_S4_1.JPG,0,C1_P09,888,32,1072,336,184,304,False
C3_P01_N3_S2_1.JPG,0,C3_P01,2156,484,2500,1024,344,540,True
C3_P07_N5_S2_1.JPG,0,C3_P07,3608,1416,4016,1912,408,496,True
C1_P09_N2_S4_1.JPG,0,C1_P09,2256,1236,2460,1496,204,260,False
C1_P09_N1_S5_2.JPG,0,C1_P09,1224,1352,1388,1612,164,260,False
C1_P05_N1_S4_1.JPG,0,C1_P05,1452,2052,1676,2412,224,360,True
C2_P02_N1_S3_1.JPG,0,C2_P02,1548,304,1760,684,212,380,True
C1_P02_N3_S3_1.JPG,0,C1_P02,2208,1896,2508,2404,300,508,True
C3_P05_N1_S2_1.JPG,0,C3_P05,1220,1276,1452,1624,232,348,True
C1_P11_N2_S4_2.JPG,0,C1_P11,528,1896,764,2240,236,344,True
C1_P08_N2_S5_1.JPG,0,C1_P08,2448,1560,2608,1816,160,256,True
C1_P06_N1_S5_1.JPG,0,C1_P06,668,2116,812,2360,144,244,True
C3_P03_N3_S3_1.JPG,0,C3_P03,3248,1796,3476,2132,228,336,True
C1_P09_N1_S5_1.JPG,0,C1_P09,1608,1276,1792,1560,184,284,False
C1_P04_N1_S3_2.JPG,0,C1_P04,1036,948,1244,1312,208,364,True
C1_P02_N1_S2_1.JPG,0,C1_P02,504,404,856,1012,352,608,True
C3_P02_N2_S2_1.JPG,0,C3_P02,300,1184,568,1540,268,356,True
C1_P08_N2_S5_1.JPG,0,C1_P08,1904,288,2064,572,160,284,True
C2_P06_N2_S3_1.JPG,0,C2_P06,424,1144,596,1396,172,252,False
C1_P07_N2_S3_3.JPG,0,C1_P07,1988,1028,2200,1312,212,284,False
C1_P07_N2_S3_1.JPG,0,C1_P07,1780,428,1984,724,204,296,False
C4_P02_N1_S3_1.JPG,0,C4_P02,340,244,492,456,152,212,True
C1_P04_N1_S5_1.JPG,0,C1_P04,1004,612,1156,868,152,256,True
C3_P01_N1_S5_2.JPG,0,C3_P01,652,2036,800,2296,148,260,True
C3_P04_N1_S3_1.JPG,0,C3_P04,2420,392,2708,832,288,440,True
C2_P06_N2_S3_1.JPG,0,C2_P06,1008,1188,1180,1412,172,224,False
C1_P08_N3_S4_1.JPG,0,C1_P08,156,2060,368,2420,212,360,True
C2_P07_N3_S2_1.JPG,0,C2_P07,280,244,520,616,240,372,False
C1_P03_N1_S3_2.JPG,0,C1_P03,2684,236,2816,504,132,268,False
C3_P01_N2_S3_2.JPG,0,C3_P01,1332,316,1560,796,228,480,True
C3_P05_N1_S3_1.JPG,0,C3_P05,1316,1128,1516,1436,200,308,True
C2_P08_N1_S3_1.JPG,0,C2_P08,1472,1456,1692,1840,220,384,False
C3_P04_N3_S2_1.JPG,0,C3_P04,1632,1532,2008,2168,376,636,True
C4_P04_N1_S3_1.JPG,0,C4_P04,568,424,804,784,236,360,True
C2_P05_N3_S3_1.JPG,0,C2_P05,2116,116,2324,420,208,304,True
C2_P05_N2_S4_1.JPG,0,C2_P05,1632,1472,1788,1688,156,216,True
C4_P06_N1_S3_1.JPG,0,C4_P06,1324,368,1508,656,184,288,True
C3_P02_N4_S2_1.JPG,0,C3_P02,1004,528,1348,968,344,440,True
C2_P04_N3_S3_1.JPG,0,C2_P04,1576,224,1772,516,196,292,False
C4_P08_N1_S5_2.JPG,0,C4_P08,1580,1056,1716,1260,136,204,False
C3_P04_N2_S2_1.JPG,0,C3_P04,2012,1528,2400,2052,388,524,True
C1_P03_N2_S2_1.JPG,0,C1_P03,2556,1172,2792,1544,236,372,False
C1_P07_N1_S3_2.JPG,0,C1_P07,2252,748,2456,1028,204,280,False
C1_P07_N1_S3_1.JPG,0,C1_P07,2348,984,2552,1316,204,332,False
C1_P09_N4_S4_1.JPG,0,C1_P09,1800,904,1984,1184,184,280,False
C1_P01_N2_S2_1.JPG,0,C1_P01,2328,1348,2788,2024,460,676,True
C3_P04_N1_S4_1.JPG,0,C3_P04,1444,700,1652,1028,208,328,True
C4_P07_N3_S3_2.JPG,0,C4_P07,2296,1296,2480,1592,184,296,True
C4_P07_N1_S4_1.JPG,0,C4_P07,1436,56,1620,372,184,316,True
C1_P03_N1_S3_2.JPG,0,C1_P03,1876,904,2040,1132,164,228,False
C3_P04_N1_S3_2.JPG,0,C3_P04,3032,312,3352,780,320,468,True
C3_P03_N1_S2_1.JPG,0,C3_P03,3824,480,4108,892,284,412,True
C4_P02_N2_S3_1.JPG,0,C4_P02,504,320,668,560,164,240,True
C4_P07_N1_S3_2.JPG,0,C4_P07,1556,912,1760,1216,204,304,True
C3_P04_N1_S3_2.JPG,0,C3_P04,700,1820,1016,2352,316,532,True
C1_P06_N2_S3_3.JPG,0,C1_P06,452,1084,672,1404,220,320,True
C3_P06_N2_S3_2.JPG,0,C3_P06,720,1052,976,1456,256,404,True
C1_P09_N1_S5_2.JPG,0,C1_P09,2132,1060,2296,1280,164,220,False
C3_P04_N2_S2_1.JPG,0,C3_P04,3264,1532,3652,2072,388,540,True
C1_P08_N2_S5_1.JPG,0,C1_P08,2644,324,2804,580,160,256,True
C1_P01_N1_S3_2.JPG,0,C1_P01,1484,804,1752,1208,268,404,True
C3_P06_N3_S4_1.JPG,0,C3_P06,3100,1908,3340,2296,240,388,True
C2_P01_N1_S5_2.JPG,0,C2_P01,56,232,152,376,96,144,True
C1_P02_N1_S3_1.JPG,0,C1_P02,1876,976,2120,1444,244,468,True
C4_P04_N1_S2_1.JPG,0,C4_P04,1864,992,2092,1388,228,396,True
C4_P07_N1_S3_1.JPG,0,C4_P07,1416,956,1616,1272,200,316,True
C4_P05_N4_S2_1.JPG,0,C4_P05,1696,744,1920,1092,224,348,True
C1_P09_N1_S2_1.JPG,0,C1_P09,1516,584,1672,836,156,252,False
C2_P04_N2_S3_1.JPG,0,C2_P04,1028,216,1216,480,188,264,False
C1_P06_N3_S3_1.JPG,0,C1_P06,2908,128,3128,436,220,308,True
C1_P09_N1_S5_2.JPG,0,C1_P09,1836,1352,1992,1596,156,244,False
C3_P05_N1_S4_1.JPG,0,C3_P05,2444,1460,2628,1808,184,348,True
C1_P09_N4_S4_1.JPG,0,C1_P09,876,1228,1060,1516,184,288,False
C3_P03_N3_S3_1.JPG,0,C3_P03,2768,1816,2996,2152,228,336,True
C2_P06_N2_S4_1.JPG,0,C2_P06,2044,88,2224,332,180,244,False
C2_P05_N2_S3_2.JPG,0,C2_P05,1792,312,1972,568,180,256,True
C4_P01_N2_S4_1.JPG,0,C4_P01,1616,1740,1796,2040,180,300,True
C2_P04_N3_S2_1.JPG,0,C2_P04,1716,236,1904,512,188,276,False
C3_P04_N2_S4_1.JPG,0,C3_P04,628,1236,824,1528,196,292,True
C3_P06_N2_S3_2.JPG,0,C3_P06,2272,1032,2528,1452,256,420,True
C4_P05_N2_S4_1.JPG,0,C4_P05,276,176,448,500,172,324,True
C2_P07_N1_S6_2.JPG,0,C2_P07,8,4,100,196,92,192,False
C4_P08_N1_S5_1.JPG,0,C4_P08,1064,676,1196,888,132,212,False
C4_P08_N2_S2_1.JPG,0,C4_P08,808,284,1056,632,248,348,False
C2_P03_N4_S2_1.JPG,0,C2_P03,268,1008,572,1564,304,556,True
C3_P03_N1_S2_2.JPG,0,C3_P03,3820,1392,4168,1840,348,448,True
C1_P05_N1_S4_1.JPG,0,C1_P05,592,2048,816,2408,224,360,True
C4_P05_N1_S5_1.JPG,0,C4_P05,1008,1776,1176,2064,168,288,True
C3_P02_N2_S4_1.JPG,0,C3_P02,928,812,1140,1176,212,364,True
C1_P12_N1_S4_1.JPG,0,C1_P12,736,776,952,1088,216,312,True
C3_P03_N3_S2_1.JPG,0,C3_P03,1204,1520,1508,1944,304,424,True
C4_P03_N2_S3_2.JPG,0,C4_P03,2384,292,2576,556,192,264,True
C1_P12_N3_S4_1.JPG,0,C1_P12,1420,320,1648,672,228,352,True
C2_P01_N2_S2_1.JPG,0,C2_P01,1160,976,1332,1220,172,244,True
C1_P11_N1_S5_1.JPG,0,C1_P11,2204,788,2372,1024,168,236,True
C4_P01_N1_S2_1.JPG,0,C4_P01,2072,1124,2272,1424,200,300,True
C1_P06_N1_S4_1.JPG,0,C1_P06,1956,800,2160,1060,204,260,True
C1_P02_N1_S5_1.JPG,0,C1_P02,1476,652,1604,936,128,284,True
C1_P04_N1_S5_2.JPG,0,C1_P04,1044,1244,1176,1460,132,216,True
C2_P08_N2_S3_2.JPG,0,C2_P08,1372,748,1568,1052,196,304,False
C3_P06_N1_S4_1.JPG,0,C3_P06,3280,160,3508,508,228,348,True
C3_P02_N2_S2_1.JPG,0,C3_P02,1996,1132,2264,1540,268,408,True
C2_P06_N1_S3_2.JPG,0,C2_P06,1372,1156,1560,1408,188,252,False
C1_P12_N2_S4_1.JPG,0,C1_P12,304,2024,528,2368,224,344,True
C4_P02_N4_S3_1.JPG,0,C4_P02,1852,996,2020,1228,168,232,True
C4_P04_N1_S3_1.JPG,0,C4_P04,356,1340,580,1728,224,388,True
C1_P04_N2_S3_1.JPG,0,C1_P04,656,392,864,728,208,336,True
C3_P03_N4_S2_1.JPG,0,C3_P03,1128,1208,1408,1712,280,504,True
C2_P02_N1_S2_1.JPG,0,C2_P02,2196,1036,2416,1380,220,344,True
C3_P06_N4_S3_1.JPG,0,C3_P06,924,472,1212,920,288,448,True
C3_P04_N1_S3_1.JPG,0,C3_P04,1120,356,1408,820,288,464,True
C1_P01_N2_S2_1.JPG,0,C1_P01,564,12,1024,732,460,720,True
C2_P02_N2_S2_1.JPG,0,C2_P02,1588,312,1824,644,236,332,True
C3_P03_N2_S4_1.JPG,0,C3_P03,984,1464,1176,1724,192,260,True
C2_P03_N3_S3_1.JPG,0,C2_P03,1980,700,2172,1112,192,412,True
C4_P07_N2_S4_1.JPG,0,C4_P07,2116,1684,2288,1968,172,284,True
C4_P06_N1_S4_1.JPG,0,C4_P06,1904,768,2120,1080,216,312,True
C2_P04_N1_S2_1.JPG,0,C2_P04,736,816,912,1092,176,276,False
C1_P04_N1_S4_1.JPG,0,C1_P04,2224,732,2424,1044,200,312,True
C4_P04_N3_S3_1.JPG,0,C4_P04,1228,556,1464,948,236,392,True
C4_P04_N1_S4_1.JPG,0,C4_P04,2252,1608,2452,1908,200,300,True
C2_P04_N1_S4_1.JPG,0,C2_P04,48,628,200,864,152,236,False
C2_P06_N2_S4_1.JPG,0,C2_P06,1004,592,1184,836,180,244,False
C2_P01_N2_S4_1.JPG,0,C2_P01,1336,1108,1464,1288,128,180,True
C4_P07_N2_S3_1.JPG,0,C4_P07,2160,244,2368,548,208,304,True
C3_P05_N2_S2_1.JPG,0,C3_P05,996,1168,1260,1544,264,376,True
C3_P06_N3_S3_1.JPG,0,C3_P06,600,1044,868,1456,268,412,True
C4_P04_N2_S3_1.JPG,0,C4_P04,552,704,776,1036,224,332,True
C3_P04_N2_S4_1.JPG,0,C3_P04,96,68,336,424,240,356,True
C1_P12_N1_S3_1.JPG,0,C1_P12,420,1016,696,1432,276,416,True
C3_P06_N1_S5_1.JPG,0,C3_P06,1720,2048,1884,2328,164,280,True
C4_P02_N1_S3_2.JPG,0,C4_P02,2124,248,2296,472,172,224,True
C3_P02_N2_S3_1.JPG,0,C3_P02,1384,1068,1640,1464,256,396,True
C3_P02_N1_S3_1.JPG,0,C3_P02,3156,1128,3416,1460,260,332,True
C4_P08_N1_S5_1.JPG,0,C4_P08,1460,684,1592,880,132,196,False
C1_P07_N1_S3_3.JPG,0,C1_P07,376,1588,580,1884,204,296,False
